대학교별명칭	계열	학과명	전형방법	전형명칭	평가방법	내년 모집인원	금년 모집인원	충원인원	충원률	경쟁률	50%등급컷	70%점수컷	70%등급컷	학과별 모집정원	입학정원	취업률	평균 등록금(천원)	기숙사 수용률	대학코드	지역명	학과코드
가톨릭대학교 [본교]	공학계열	바이오메디컬화학공학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	6	0	0	23.5				36	1,574	61.3	6964630.1	16.7	0000046	경기	0228249
가톨릭대학교 [본교]	공학계열	바이오메디컬화학공학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							36	1,574	61.3	6964630.1	16.7	0000046	경기	0228249
가톨릭대학교 [본교]	공학계열	바이오메디컬화학공학과	기타	북한이탈주민전형		0	0							36	1,574	61.3	6964630.1	16.7	0000046	경기	0228249
가톨릭대학교 [본교]	공학계열	바이오메디컬화학공학과	기타	재외국민과 외국인전형(2% 이내)		0	0							36	1,574	61.3	6964630.1	16.7	0000046	경기	0228249
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	7	6	9	150	12.83	2.3	986.57	2.3	27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	3	3	2	66.66666666666666	9.33				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	5	166.66666666666669	10				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	3	3	100	8.33				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	11	10	7	70	23.4				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			1.5				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	5	2	40	22				27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	기타	북한이탈주민전형		0	0							27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	생명공학과	기타	재외국민과 외국인전형(2% 이내)		0	0							27	1,574	61.3	6964630.1	16.7	0000046	경기	0229526
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	6	5	7	140	22.8	2.9	980.3	2.9	25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	3	3	4	133.33333333333331	6				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	7	233.33333333333334	4.33				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	2	100	6.5				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	9	10	111.11111111111111	19				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	5	1	20	20.4				25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	기타	북한이탈주민전형		0	0							25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	에너지환경공학과	기타	재외국민과 외국인전형(2% 이내)		0	0							25	1,574	61.3	6964630.1	16.7	0000046	경기	0231531
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	10	200	15.6	3	979.29	3	43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	2	66.66666666666666	4.67				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	4	3	5	166.66666666666669	6.33				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	3	0			0				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	9	16	16	100	7.25				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	논술위주	논술(논술전형)	학생부:30 논술:70	5	7	7	100	22				43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	기타	북한이탈주민전형		0	0							43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	인공지능학과	기타	재외국민과 외국인전형(2% 이내)		0	0							43	1,574	61.3	6964630.1	16.7	0000046	경기	0237513
가톨릭대학교 [본교]	공학계열	자유전공학과(공학)	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	10	7	70	7.9				14	1,574	61.3	6964630.1	16.7	0000046	경기	0237196
가톨릭대학교 [본교]	공학계열	자유전공학과(공학)	논술위주	논술(논술전형)	학생부:30 논술:70	4	0			0				14	1,574	61.3	6964630.1	16.7	0000046	경기	0237196
가톨릭대학교 [본교]	공학계열	자유전공학과(공학)	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237196
가톨릭대학교 [본교]	공학계열	자유전공학과(공학)	기타	북한이탈주민전형		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237196
가톨릭대학교 [본교]	공학계열	자유전공학과(공학)	기타	재외국민과 외국인전형(2% 이내)		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237196
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	12	10	18	180	27	2.8	979.39	3	40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	4	5	1	20	4.8				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	5	3	7	233.33333333333334	4.33				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	4	200	8				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	15	16	20	125	13.94				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	4	4	100	6.25				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	논술위주	논술(논술전형)	학생부:30 논술:70	4	6	2	33.33333333333333	25.17				40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	기타	북한이탈주민전형		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	정보통신전자공학부	기타	재외국민과 외국인전형(2% 이내)		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0000328
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	12	10	34	340	16.5	2.9	980.87	2.9	40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	4	5	6	120	8.4				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	5	3	3	100	7				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	0	0	8.5				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	15	16	12	75	15.31				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			9				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	4	4	100	9.5				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	논술위주	논술(논술전형)	학생부:30 논술:70	4	6	2	33.33333333333333	33.83				40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	기타	북한이탈주민전형		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	공학계열	컴퓨터정보공학부	기타	재외국민과 외국인전형(2% 이내)		0	0							40	1,574	61.3	6964630.1	16.7	0000046	경기	0204386
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	12	11	15	136.36363636363635	20.36	2.9	980.18	2.9	37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	3	3	5	166.66666666666669	15.67				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	6	200	9.67				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	1	50	10				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	15	15	28	186.66666666666666	22.2				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	4	4	100	14				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	논술위주	논술(논술전형)	학생부:30 논술:70	4	5	0	0	43.2				37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	기타	북한이탈주민전형		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경영학과	기타	재외국민과 외국인전형(2% 이내)		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229539
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	8	7	12	171.42857142857142	14.14	3.1	978.02	3.2	28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	3	3	3	100	5				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	5	166.66666666666669	4.67				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	4	200	5.5				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	10	17	170	9.3				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	논술위주	논술(논술전형)	학생부:30 논술:70	4	5	0	0	34.4				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	기타	북한이탈주민전형		0	0							28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	경제학과	기타	재외국민과 외국인전형(2% 이내)		0	0							28	1,574	61.3	6964630.1	16.7	0000046	경기	0229536
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	10	200	11.8	3.4	975.2	3.4	22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	2	66.66666666666666	10				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	2	3	2	66.66666666666666	6				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	1	50	7.5				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	11	21	190.9090909090909	11.73				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	기타	북한이탈주민전형		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국사학과	기타	재외국민과 외국인전형(2% 이내)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229545
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	11	220.00000000000003	11	3	979.16	3	22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	2	3	2	66.66666666666666	4.33				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	0	0	6				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	9	10	111.11111111111111	10				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	5	2	40	32.8				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	기타	북한이탈주민전형		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국어국문학과	기타	재외국민과 외국인전형(2% 이내)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229547
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	13	13	22	169.23076923076923	15.85	2.9	979.9	3	41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	4	4	4	100	6				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	5	4	2	50	6.25				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	8	400	6				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	15	15	30	200	14.87				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	논술위주	논술(논술전형)	학생부:30 논술:70	4	5	1	20	44				41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	기타	북한이탈주민전형		0	0							41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	국제학부	기타	재외국민과 외국인전형(2% 이내)		0	0							41	1,574	61.3	6964630.1	16.7	0000046	경기	0014359
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	29	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	29	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	29	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	29	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	1	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	1	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	1	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	글로벌미래경영학과	학생부위주(종합)	학생부종합(특성화고등을졸업한재직자전형)	서류:100	1	0			0				30	1,574	61.3	6964630.1	16.7	0000046	경기	0237199
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	6	120	13.2	2.7	982.46	2.7	22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	2	3	2	66.66666666666666	7.33				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	5	250	7.5				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	9	10	8	80	12.2				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	논술위주	논술(논술전형)	학생부:30 논술:70	4	4	0	0	31.25				22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	기타	북한이탈주민전형		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	법학과	기타	재외국민과 외국인전형(2% 이내)		0	0							22	1,574	61.3	6964630.1	16.7	0000046	경기	0229537
가톨릭대학교 [본교]	인문사회계열	사회복지학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	14	280	27.8	2.7	979.8	3	28	1,574	61.3	6964630.1	16.7	0000046	경기	0229542
가톨릭대학교 [본교]	인문사회계열	사회복지학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	3	4	1	25	5.75				28	1,574	61.3	6964630.1	16.7	0000046	경기	0229542
